stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
100014,BEDFORD PK BL/GRAND CONCOURSE,,40.872562,-73.888156,,,0,
100017,PAUL AV/W 205 ST,,40.876836,-73.889710,,,0,
100018,PAUL AV/W MOSHOLU PY S,,40.880392,-73.886081,,,0,
100019,GRAND CONCOURSE/E 138 ST,,40.813496,-73.929489,,,0,
100020,GRAND CONCOURSE/E 144 ST,,40.816812,-73.928001,,,0,
100021,GRAND CONCOURSE/E 149 ST,,40.818856,-73.927096,,,0,
100022,GRAND CONCOURSE/E 153 ST,,40.821103,-73.925751,,,0,
100025,GRAND CONCOURSE/E 161 ST,,40.826453,-73.922795,,,0,
100026,GRAND CONCOURSE/E 163 ST,,40.828837,-73.921328,,,0,
100027,GRAND CONCOURSE/E 165 ST,,40.831317,-73.919938,,,0,
100028,GRAND CONCOURSE/MC CLELLAN ST,,40.833276,-73.918555,,,0,
100029,GRAND CONCOURSE/E 167 ST,,40.834762,-73.917133,,,0,
100030,GRAND CONCOURSE/E 169 ST,,40.836570,-73.915371,,,0,
100033,GRAND CONCOURSE/MT EDEN AV,,40.843511,-73.911556,,,0,
100035,GRAND CONCOURSE/E 175 ST,,40.846739,-73.908556,,,0,
100038,GRAND CONCOURSE/E 179 ST,,40.850930,-73.904494,,,0,
100039,GRAND CONCOURSE/E BURNSIDE AV,,40.852087,-73.903564,,,0,
100040,GRAND CONCOURSE/E 180 ST,,40.853719,-73.902245,,,0,
100041,GRAND CONCOURSE/E 182 ST,,40.856254,-73.900358,,,0,
100044,GRAND CONCOURSE/E 187 ST,,40.860569,-73.897865,,,0,
100045,GRAND CONCOURSE/E FORDHAM RD,,40.863097,-73.896368,,,0,
100047,GRAND CONCOURSE/E KINGSBRIDGE RD,,40.866343,-73.893861,,,0,
100048,GRAND CONCOURSE/E 196 ST,,40.868079,-73.892542,,,0,
100049,GRAND CONCOURSE/E 198 ST,,40.870243,-73.890420,,,0,
100052,GRAND CONCOURSE/E 206 ST,,40.876301,-73.885510,,,0,
100053,GRAND CONCOURSE/E MOSHOLU PY S,,40.878054,-73.884754,,,0,
100054,E MOSHOLU PKY S/JEROME AV,,40.879494,-73.885600,,,0,
100055,W MOSHOLU PY S/PAUL AV,,40.880437,-73.885902,,,0,
100056,SEDGWICK AV/DICKINSON AV,,40.882915,-73.887474,,,0,
100057,SEDGWICK AV/HILLMAN AV,,40.882463,-73.891351,,,0,
100058,SEDGWICK AV/VAN CORTLANDT AV W,,40.882827,-73.893361,,,0,
100059,SEDGWICK AV/STEVENSON PL,,40.882691,-73.895187,,,0,
100060,SEDGWICK AV/GILES PL,,40.880925,-73.896698,,,0,
100061,SEDGWICK AV/FT INDEPENDENCE ST,,40.878651,-73.897918,,,0,
100062,HEATH AV/SUMMIT PL,,40.877891,-73.901519,,,0,
100063,ALBANY CR/BAILEY AV,,40.876877,-73.903177,,,0,
100064,W 231 ST/BAILEY AV,,40.878232,-73.902770,,,0,
100065,W 231 ST/BROADWAY,,40.879254,-73.905400,,,0,
100066,W 231 ST/KINGSBRIDGE AV,,40.880047,-73.906872,,,0,
100068,RIVERDALE AV/GREYSTONE AV,,40.884362,-73.907470,,,0,
100069,RIVERDALE AV/W 236 ST,,40.886950,-73.906960,,,0,
100070,RIVERDALE AV/W 238 ST,,40.888109,-73.907428,,,0,
100071,HENRY HUDSON PKY E/W 239 ST,,40.889537,-73.908059,,,0,
100076,RIVERDALE AV/W 238 ST,,40.887911,-73.907577,,,0,
100077,RIVERDALE AV/W 236 ST,,40.886429,-73.907076,,,0,
100080,PAUL AV/BEDFORD PK BL,,40.874629,-73.891539,,,0,
100082,W 231 ST/RIVERDALE AV,,40.881211,-73.909210,,,0,
100084,W 231 ST/BROADWAY,,40.878698,-73.904415,,,0,
100085,W 231 ST/BAILEY AV,,40.878029,-73.902633,,,0,
100087,HEATH AV/SUMMIT PL,,40.878321,-73.900958,,,0,
100088,SEDGWICK AV/FT INDEPENDENCE ST,,40.878665,-73.897767,,,0,
100089,SEDGWICK AV/GILES PL,,40.881501,-73.896448,,,0,
100090,SEDGWICK AV/STEVENSON PL 1,,40.882913,-73.894366,,,0,
100096,GRAND CONCOURSE/VAN CORTLANDT AV E,,40.876996,-73.885681,,,0,
100098,GRAND CONCOURSE/BEDFORD PK BL,,40.872033,-73.888206,,,0,
100100,GRAND CONCOURSE/E 196 ST,,40.868052,-73.893120,,,0,
100101,GRAND CONCOURSE/E KINGSBRIDGE RD,,40.865775,-73.894863,,,0,
100102,GRAND CONCOURSE/E 192 ST,,40.863998,-73.896254,,,0,
100103,GRAND CONCOURSE/E FORDHAM RD,,40.862230,-73.897531,,,0,
100107,GRAND CONCOURSE/E 182 ST,,40.855821,-73.901230,,,0,
100108,GRAND CONCOURSE/E 181 ST,,40.854276,-73.902425,,,0,
100109,GRAND CONCOURSE/E BURNSIDE AV,,40.852653,-73.903733,,,0,
100110,GRAND CONCOURSE/E 179 ST,,40.851248,-73.904866,,,0,
100112,GRAND CONCOURSE/MORRIS AV,,40.846914,-73.909021,,,0,
100113,GRAND CONCOURSE/E 174 ST,,40.844861,-73.911551,,,0,
100114,GRAND CONCOURSE/E MT EDEN AV,,40.842905,-73.912309,,,0,
100115,GRAND CONCOURSE/E 172 ST,,40.840638,-73.913071,,,0,
100117,GRAND CONCOURSE/E CLARKE PL,,40.836746,-73.915851,,,0,
100118,GRAND CONCOURSE/E 167 ST,,40.834228,-73.918308,,,0,
100119,GRAND CONCOURSE/McCLELLAN ST,,40.833254,-73.919209,,,0,
100129,MELROSE AV/E 152 ST,,40.817929,-73.917028,,,0,
100131,GRAND CONCOURSE/E 165 ST,,40.831175,-73.920603,,,0,
100132,GRAND CONCOURSE/E 163 ST,,40.828357,-73.922106,,,0,
100133,GRAND CONCOURSE/E 161 ST,,40.826258,-73.923044,,,0,
100135,GRAND CONCOURSE/E 156 ST,,40.823109,-73.924629,,,0,
100136,GRAND CONCOURSE/E 153 ST,,40.821130,-73.925891,,,0,
100138,GRAND CONCOURSE/E 149 ST,,40.818702,-73.927286,,,0,
100139,GRAND CONCOURSE/E 144 ST,,40.816194,-73.928408,,,0,
100140,GRAND CONCOURSE/E 138 ST,,40.813486,-73.930284,,,0,
100148,UNIVERSITY AV/N OF WASHINGTON BDG,,40.845711,-73.921894,,,0,
100149,UNIVERSITY AV/W 174 ST,,40.846858,-73.920440,,,0,
100151,UNIVERSITY AV/W 176 ST,,40.849217,-73.917023,,,0,
100152,UNIVERSITY AV/W TREMONT AV,,40.850268,-73.915494,,,0,
100153,UNIVERSITY AV/MORTON PL,,40.852194,-73.913668,,,0,
100155,UNIVERSITY AV/W BURNSIDE AV,,40.854707,-73.911236,,,0,
100156,UNIVERSITY AV/W 181 ST,,40.857351,-73.909569,,,0,
100157,UNIVERSITY AV/W 183 ST,,40.859697,-73.907623,,,0,
100159,UNIVERSITY AV/W FORDHAM RD,,40.862638,-73.904979,,,0,
100161,UNIVERSITY AV/W 190 ST,,40.865519,-73.903034,,,0,
100162,UNIVERSITY AV/W 192 ST,,40.867220,-73.901763,,,0,
100164,W KINGSBRIDGE RD/SEDGWICK AV,,40.869541,-73.903603,,,0,
100166,SEDGWICK AV/W 197 ST,,40.872786,-73.901961,,,0,
100169,FT INDEPENDENCE/GILES PL,,40.878638,-73.898998,,,0,
100170,FT INDEPENDENCE ST/BAILEY PL,,40.880716,-73.899081,,,0,
100171,W 238 ST/ORLOFF AV,,40.883001,-73.897776,,,0,
100172,W 238 ST/BAILEY AV,,40.884297,-73.898273,,,0,
100173,W 238 ST/BROADWAY,,40.885085,-73.900434,,,0,
100176,W 238 ST/BROADWAY,,40.884969,-73.900478,,,0,
100177,W 238 ST/BAILEY AV,,40.884069,-73.898230,,,0,
100178,W 238 ST/ORLOFF AV,,40.882502,-73.898138,,,0,
100179,FT INDEPENDENCE ST/BAILEY PL,,40.881015,-73.899200,,,0,
100180,FT INDEPENDENCE ST/HEATH AV,,40.878971,-73.899692,,,0,
100183,SEDGWICK AV/W 197 ST,,40.872199,-73.902327,,,0,
100187,UNIVERSITY AV/W 192 ST,,40.867105,-73.902085,,,0,
100188,UNIVERSITY AV/W 190 ST,,40.865122,-73.903489,,,0,
100189,UNIVERSITY AV/W FORDHAM RD,,40.862861,-73.904923,,,0,
100191,UNIVERSITY AV/W 183 ST,,40.859354,-73.908072,,,0,
100195,UNIVERSITY AV/W TREMONT AV,,40.850235,-73.916007,,,0,
100199,UNIVERSITY AV/WASHINGTON BRIDGE,,40.845313,-73.922556,,,0,
100204,WESTCHESTER AV/ST ANNS AV,,40.816026,-73.912148,,,0,
100206,WESTCHESTER AV/JACKSON AV,,40.816164,-73.908320,,,0,
100207,WESTCHESTER AV/E 156 ST,,40.817829,-73.905423,,,0,
100209,WESTCHESTER AV/PROSPECT AV,,40.819413,-73.902025,,,0,
100211,WESTCHESTER AV/REV J POLITE AV,,40.820880,-73.899106,,,0,
100212,WESTCHESTER AV/INTERVALE AV,,40.821942,-73.897089,,,0,
100214,WESTCHESTER AV/SIMPSON ST,,40.824006,-73.893119,,,0,
100219,WESTCHESTER AV/WHITLOCK AV,,40.827495,-73.886273,,,0,
100221,WESTCHESTER AV/ELDER AV,,40.828514,-73.879317,,,0,
100223,WESTCHESTER AV/MANOR AV,,40.828936,-73.876559,,,0,
100224,WESTCHESTER AV/MORRISON AV,,40.829418,-73.874811,,,0,
100227,WESTCHESTER AV/ST LAWRENCE AV,,40.831479,-73.867565,,,0,
100230,WESTCHESTER AV/WHITE PLAINS RD,,40.832780,-73.862939,,,0,
100232,WESTCHESTER AV/PUGSLEY AV,,40.833501,-73.857922,,,0,
100233,WESTCHESTER AV/OLMSTEAD AV,,40.833915,-73.854443,,,0,
100234,WESTCHESTER AV/CASTLE HILL AV,,40.834155,-73.851827,,,0,
100235,WESTCHESTER AV/ZEREGA AV,,40.836705,-73.846717,,,0,
100236,WESTCHESTER AV/ST PETERS AV,,40.838430,-73.844688,,,0,
100239,WESTCHESTER AV/ST PETERS AV,,40.838694,-73.844549,,,0,
100240,WESTCHESTER AV/ZEREGA AV,,40.836939,-73.846611,,,0,
100242,WESTCHESTER AV/CASTLE HILL AV,,40.834285,-73.851469,,,0,
100243,WESTCHESTER AV/OLMSTEAD AV,,40.834011,-73.854454,,,0,
100244,WESTCHESTER AV/PUGSLEY AV,,40.833634,-73.857595,,,0,
100245,HUGH GRANT CIR/CROSS BX SVC RD,,40.833603,-73.861155,,,0,
100246,WESTCHESTER AV/WHITE PLAINS RD,,40.833124,-73.862536,,,0,
100249,WESTCHESTER AV/ST LAWRENCE AV,,40.831740,-73.867069,,,0,
100253,WESTCHESTER AV/MORRISON AV,,40.829621,-73.874493,,,0,
100254,WESTCHESTER AV/MANOR AV,,40.829099,-73.876293,,,0,
100256,WESTCHESTER AV/ELDER AV,,40.828652,-73.879059,,,0,
100259,WESTCHESTER AV/HOME ST,,40.827447,-73.886598,,,0,
100260,WESTCHESTER AV/HOE AV,,40.825369,-73.890606,,,0,
